timestamp,open (PLN),high (PLN),low (PLN),close (PLN),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2016-09-03,2240.81096272,2339.37490603,2234.85165639,2326.98328900,572.93961809,598.26536119,571.53487026,595.09636283,1599.73085653,951994.01422399
2016-09-02,2246.56387040,2257.64940348,2230.80821397,2240.80572205,576.35324881,577.64180578,570.30624933,572.93827814,1664.11940626,953437.70723965
2016-09-01,2253.08581766,2266.34403478,2238.31476774,2245.74998322,576.67363810,578.61926422,571.95025806,576.14444703,977.65820265,563272.34455225
2016-08-31,2255.67083960,2266.92720272,2237.26426008,2253.11795070,577.87261112,579.83935932,572.71208709,576.68186250,1067.88402314,615829.34739832
2016-08-30,2227.52959435,2270.25258741,2223.01320059,2255.70291004,574.05600144,581.41760153,572.24467642,577.88082714,1210.60066360,699582.91281141
2016-08-29,2215.85943687,2249.46686882,2209.44477160,2226.57391867,573.43661632,580.33609909,571.26111447,573.80971454,1389.79345743,797476.98707664
2016-08-28,2204.46008567,2218.46472690,2202.54751474,2214.45632527,570.25801264,573.68147909,568.82285643,573.07350865,1033.44104259,592237.68425533
2016-08-27,2244.77969640,2248.89490927,2196.94527956,2204.52583113,581.07329630,582.13854128,568.31405438,570.27501993,901.59644433,514157.93025615
2016-08-26,2244.58730926,2256.66308518,2231.55678882,2245.21754796,585.30545635,588.79491541,579.78211497,581.17761007,1227.73903771,713534.43972965
2016-08-25,2251.20291380,2272.96436872,2233.41164431,2243.46166466,589.19705093,595.43318606,582.13168043,585.01192982,1145.68972738,670242.15839036
2016-08-24,2253.78381074,2271.41497028,2240.12620239,2251.20264162,591.35370824,594.63462050,585.33647127,589.19697969,1036.45692043,610677.28709915
2016-08-23,2265.23521248,2276.48687016,2247.75531444,2254.83119969,595.00844023,598.87880774,589.61413697,591.62852490,1204.00602003,712324.30559730
2016-08-22,2254.19576542,2281.86359065,2245.89133377,2267.03004598,591.84443179,599.45966348,587.75057385,595.47988843,1483.87176463,883615.79285185
2016-08-21,2258.79638562,2274.49074409,2226.33065405,2254.17419768,594.13913621,597.92646410,585.26596310,591.83876913,973.23270559,575996.84655614
2016-08-20,2235.95259634,2273.98287867,2223.34185747,2260.25959715,588.29045545,598.15571964,584.83494368,594.52400987,721.13463426,428731.85441694
2016-08-19,2213.77188141,2378.43965074,2203.71126393,2237.20719158,584.88677587,627.06143954,580.86670234,588.62054582,595.40385382,350466.94141680
2016-08-18,2211.76714796,2266.31968302,2190.30410223,2213.76806432,582.33101420,597.92022697,578.07405664,584.88576738,1114.49877305,651854.47011621
2016-08-17,2212.40643775,2234.27409953,2192.86077162,2209.08217754,582.96209381,587.19316404,576.09773373,581.62409460,777.80700114,452391.29280861
2016-08-16,2136.82864548,2225.11211831,2130.71041229,2212.39506962,559.59603341,586.17253582,558.54383270,582.95909834,1382.57967538,805987.40094280
2016-08-15,2148.37701724,2169.56825243,2119.92853940,2136.83400479,561.58497507,566.99837509,556.09496413,559.59743691,1062.57720499,594615.48043116
2016-08-14,2232.51642071,2234.04380890,2120.34386943,2147.86048402,583.56983200,583.97213742,554.08476368,561.44995348,1443.51241156,810459.97631197
2016-08-13,2245.55199222,2254.31460345,2229.63570306,2237.50183856,587.08131842,589.27086037,582.81682526,584.87299799,918.85917110,537415.91812839
2016-08-12,2251.41923168,2251.83717024,2218.78671459,2243.53639836,588.62434006,589.50606767,580.26883612,586.55435778,1430.82085840,839254.20969806
2016-08-11,2279.14839825,2296.26997277,2248.15937956,2250.67671408,596.54216479,601.38337867,587.75516179,588.43021187,1488.40881318,875824.71329469
2016-08-10,2270.76066616,2322.62460421,2254.60653748,2270.82307939,591.56036679,607.53786192,588.27557327,594.36310364,1555.66526193,924630.03329895
2016-08-09,2299.64928646,2308.58191153,2258.64638864,2268.88464868,596.69899533,599.97500862,585.92252851,591.07164176,1398.42857552,826571.47400980
2016-08-08,2285.22515249,2315.32200329,2274.13944118,2299.71318466,591.90732667,601.06666143,588.53900687,596.71557525,1126.44132475,672165.08308180
2016-08-07,2253.50216416,2329.62209133,2251.05427626,2286.30353355,583.81490072,603.41617224,583.06562251,592.18664342,1540.58940950,912316.47129570
2016-08-06,2232.86787789,2268.26053642,2208.40013747,2253.37891285,578.61682905,587.63835284,572.13031676,583.78296999,1302.90746530,760615.18971593
2016-08-05,2249.24013580,2252.75567428,2189.63791392,2232.84011049,583.67320276,584.96313238,568.16379158,578.60963352,1837.06558675,1062943.84589294
2016-08-04,2213.18851844,2303.49779887,2199.59735919,2248.82428234,574.95227587,597.58392680,569.95683320,583.56528964,1939.35972298,1131743.01846425
2016-08-03,2046.34413815,2243.11754968,2001.02384092,2213.60911060,529.51789323,581.30030548,517.88816237,575.06153923,3137.29470890,1804137.52431334
2016-08-02,2343.96126758,2354.22341468,1836.99418505,2029.72186605,600.47897381,603.80458365,475.40617596,525.21666631,6937.23517443,3643551.53172258
2016-08-01,2406.39403572,2415.81301942,2335.61239521,2343.97921421,617.07537645,619.16362855,598.31562473,600.48357141,1599.63952446,960557.25460870
2016-07-31,2586.48728858,2587.68421792,2400.59478752,2406.34323040,662.68140908,662.98807319,615.66562547,617.06234836,2049.22730981,1264501.01611162
2016-07-30,2591.95768411,2602.97118184,2575.50704979,2586.48748376,663.45301811,666.90473145,659.86817271,662.68145909,724.99285810,480439.32503500
2016-07-29,2595.74969293,2610.69110831,2575.77759438,2593.40712372,658.43334899,665.91932286,653.33908801,663.82402536,1208.75841976,802402.87988861
2016-07-28,2592.28392503,2628.78542289,2576.53774264,2584.66510599,655.33056947,667.09402984,653.06311456,655.62165196,1087.35967086,712896.54368651
2016-07-27,2576.92013531,2617.96223624,2562.35997962,2595.30308698,649.16253304,660.83846194,646.13561536,656.09381500,1040.65254435,682765.69791692
2016-07-26,2593.65506102,2593.65506102,2593.65506102,2593.65506102,653.83091787,653.83091787,653.83091787,653.83091787,1142.60800937,747072.44352889
2016-07-25,2618.43922596,2630.53202431,2584.68177394,2594.78624227,659.00222104,662.01571562,651.31601740,654.11607578,1141.97017842,746981.05176969
2016-07-24,2590.12007527,2590.12007527,2590.12007527,2590.12007527,652.85453721,652.85453721,652.85453721,652.85453721,872.84417406,569840.27931171
2016-07-23,2595.65993754,2605.49755130,2576.13062299,2590.39041693,654.15773152,656.73051775,649.32841598,652.92267837,867.89407391,566667.72327652
2016-07-22,2649.58287021,2649.58287021,2649.58287021,2649.58287021,669.32456545,669.32456545,669.32456545,669.32456545,1071.83157870,717403.20565265
2016-07-21,2657.19273226,2667.73501149,2640.73118741,2648.37470690,670.27164396,673.35554470,665.63665790,669.01936519,1071.80806314,717060.35001191
2016-07-20,2675.66866538,2675.66866538,2675.66866538,2675.66866538,672.72428123,672.72428123,672.72428123,672.72428123,750.26536952,504721.73144510
2016-07-19,2673.90035273,2704.63338248,2667.79789098,2675.01659124,675.02741050,682.54475049,671.30031094,672.56033488,750.16162726,504528.95524748
2016-07-18,2713.06499753,2713.06499753,2713.06499753,2713.06499753,677.86410650,677.86410650,677.86410650,677.86410650,1268.63625274,859962.97993856
2016-07-17,2676.95521430,2722.35855236,2662.70389568,2713.02313343,668.32219968,678.29986731,663.43637857,677.85364668,1268.55715048,859896.09047663
2016-07-16,2676.40057117,2676.40057117,2676.40057117,2676.40057117,668.37178464,668.37178464,668.37178464,668.37178464,1215.33266146,812294.05987077
2016-07-15,2651.77791717,2697.30564725,2651.77791717,2675.98000528,667.91712227,680.92474280,666.50993679,668.26675762,1212.71008081,810413.83363615
2016-07-14,2661.17649115,2661.17649115,2661.17649115,2661.17649115,669.70210202,669.70210202,669.70210202,669.70210202,1491.85034620,999095.31275374
2016-07-13,2684.06059478,2703.87766655,2653.26985457,2661.18923478,674.43775168,679.36249261,667.30091646,669.70530904,1498.01346792,1003227.57247935
2016-07-12,2605.28439142,2605.28439142,2605.28439142,2605.28439142,651.16433004,651.16433004,651.16433004,651.16433004,817.54110963,532353.60893498
2016-07-11,2600.84810010,2631.19890070,2591.74728646,2605.28143806,651.39381626,658.81875308,647.66269838,651.16359188,817.32834864,532214.46324536
2016-07-10,2625.70755622,2633.54139610,2590.35792800,2598.63003525,657.49943501,659.67286554,648.85588648,650.83829218,547.77281277,356511.52196809
2016-07-09,2652.19619733,2655.66910416,2557.26097064,2624.46098606,664.00687926,664.91631280,640.39831631,657.18728327,1126.65285005,740421.92571251
2016-07-08,2557.38761110,2652.05027284,2557.38761110,2650.32905219,638.48510750,663.97034543,638.48510750,663.53941866,1303.29303605,864786.30348368
2016-07-07,2716.36829162,2719.65853192,2469.78527784,2560.77814761,678.98292640,679.66944223,616.10401502,639.33159908,2460.47774670,1573061.17228767
2016-07-06,2686.18167395,2733.98479135,2679.88444381,2714.38850658,670.85544366,681.50604070,668.93961510,678.48805969,968.39566467,657044.89553366
2016-07-05,2714.69078952,2725.56509579,2673.81354736,2686.20849780,682.85810542,684.55099564,667.76658890,670.86214274,904.56951876,606841.44560986
2016-07-04,2643.99699797,2725.02970933,2606.73089170,2713.40007342,667.40921444,685.62779027,657.83960828,682.53343642,1567.79752665,1070074.23347597
2016-07-03,2786.56098840,2797.35468028,2619.29792991,2645.02487019,703.58569327,706.27535345,661.00270955,667.66867441,1797.56575223,1200178.34296210
2016-07-02,2700.95800721,2785.87837653,2698.35732036,2780.26390725,681.22800690,703.37781939,680.53774034,701.99572764,1215.34408202,853166.35318784
2016-07-01,2698.88202355,2719.85606924,2668.12662384,2700.95024900,683.12084289,688.05781338,674.00957798,681.22605015,1607.67418153,1095189.53261279
2016-06-30,2562.80661888,2698.59552985,2552.84828297,2694.58407803,643.45144447,683.00687758,640.27182520,682.03297905,1526.90771756,1041401.41934456
2016-06-29,2584.43723868,2601.68604333,2542.74204376,2561.02117403,645.18701483,651.71255340,634.89411543,643.00316754,1278.77930529,822259.14389133
2016-06-28,2648.39617656,2674.55512934,2578.77629411,2585.97161554,655.50466719,667.97695966,642.82217535,645.57006148,1181.89339402,762994.99104146
2016-06-27,2529.74801954,2637.63324466,2506.31949042,2620.24788218,629.44243251,653.99811178,621.38201207,648.53768147,1414.80135649,917551.99147652
2016-06-26,2664.18055282,2688.00115314,2468.16364325,2529.74062561,666.25550838,672.08480295,616.51687147,629.44059278,2197.56220270,1383234.85554314
2016-06-25,2689.83278670,2783.65882366,2591.86437541,2663.27015990,677.28520835,700.77598895,648.04758584,666.02783827,3209.18193306,2137404.50547541
2016-06-24,2415.02760353,2731.88889114,2413.74838932,2687.56309240,631.20616331,688.19354723,624.21858238,676.71371172,4509.76047673,3051816.75119556
2016-06-23,2253.78189482,2459.84362883,2163.11823918,2415.60617091,583.27930313,636.77820196,560.99472418,631.35738116,5719.88026237,3611288.62301719
2016-06-22,2610.54009074,2660.82318340,2233.20384607,2235.50365399,668.97747338,684.17559036,577.95369910,578.54888995,5182.17121385,2998139.40330822
2016-06-21,2801.42394946,2815.85749736,2508.69557517,2614.35941837,720.99649477,724.95564632,644.16801221,669.95621497,5787.73424532,3877528.52823489
2016-06-20,2896.78662735,2908.99873751,2801.42063501,2801.42063501,741.39536108,748.90058759,720.99564174,720.99564174,2071.43896732,1493498.46755801
2016-06-19,2914.70477037,2929.50557683,2852.67819723,2905.20475873,743.93276575,748.47056975,728.84164908,743.54987377,1145.44096052,851692.48160060
2016-06-18,2897.09036350,2996.46936315,2834.82801189,2914.70479397,738.96883355,764.82141898,723.56394138,743.93277178,2198.72255504,1635701.76473524
2016-06-17,3024.88843023,3057.03862997,2568.48906578,2874.96198410,767.32569401,778.73081218,653.51798633,733.32448676,6543.73647388,4798682.19117311
2016-06-16,2708.81342555,3053.14838532,2708.81342555,3019.97506348,688.96362091,776.37522996,688.96362091,766.07931662,4874.23300027,3734049.08589659
2016-06-15,2694.72814629,2725.88865899,2656.04057450,2709.31837468,683.40397061,694.36331328,675.12060339,689.09205042,1369.74258543,943878.72674770
2016-06-14,2729.27047823,2752.52517493,2618.12143418,2704.94209650,698.76300693,704.82688046,663.88836294,685.99430765,2569.31354180,1762534.46423638
2016-06-13,2619.84308863,2784.56395013,2565.83748079,2729.25220344,673.82795489,713.28478740,659.57967276,698.75832811,5591.96778038,3907434.05707947
2016-06-12,2326.59194483,2664.22739389,2313.25508593,2609.63868126,599.13185191,685.24367127,595.68514158,671.20336452,5029.06684530,3375526.58696924
2016-06-11,2245.73595659,2320.04947416,2235.70422382,2316.28327073,579.61790703,597.44706890,577.01683192,596.47721579,1378.82565962,822438.09051547
2016-06-10,2228.89151680,2249.42109277,2221.67352384,2245.70507667,582.37720670,585.29274973,577.06891313,579.60993701,1362.21928883,789555.83619680
2016-06-09,2229.22057256,2239.86253441,2218.33272369,2228.93107495,586.72500153,588.47867268,579.78703736,582.38754267,1451.21831460,845171.46812329
2016-06-08,2219.22336466,2247.17250673,2211.80585237,2227.34300774,578.15235599,590.47723972,578.15235599,586.23083140,1321.40924072,774650.83780514
2016-06-07,2261.29767258,2274.29499479,2197.11829958,2218.94653397,588.61763673,594.51917989,572.35775503,578.08023602,1728.63097417,999287.40154555
2016-06-06,2220.64441598,2272.95396935,2219.40435854,2260.64661574,574.73603874,592.24839014,574.05257419,588.44816610,1716.45141104,1010042.68502465
2016-06-05,2237.48937840,2258.27726579,2208.38174237,2220.64323088,577.85593341,584.69389564,571.85236288,574.73573202,1321.99718981,759799.02260815
2016-06-04,2195.23835214,2280.17246548,2195.21590674,2237.48932730,566.56312690,588.89451307,566.56312690,577.85592022,1819.33072598,1051311.03084020
2016-06-03,2106.97921484,2217.98084165,2093.16116611,2195.46594221,535.79750440,572.70611960,532.71200810,566.62186500,3475.14534224,1969093.33497720
2016-06-02,2103.91863949,2123.89208699,2078.30439172,2107.91713740,536.09729000,541.90224163,528.73820574,536.03601485,1832.29270966,982174.88211876
2016-06-01,2103.22084378,2136.10387238,2086.41727604,2106.22179792,533.51855546,542.66120011,529.03072000,536.68415537,2198.31951280,1179803.25096742
2016-05-31,2114.79316033,2157.81848871,2062.35327984,2106.43867492,535.86481211,547.87825028,523.19823834,534.33481431,2947.15753609,1574768.87478531
2016-05-30,2029.80028104,2148.86604503,2022.43572615,2108.50952832,514.01285793,544.08352545,511.77365798,534.27261040,3396.90514962,1814873.38157749
2016-05-29,2040.64675690,2151.15723304,1991.99454210,2029.79483878,517.10918034,544.86036993,504.52095632,514.01147977,3430.14497211,1763133.89292660
2016-05-28,1887.98025275,2059.72623220,1884.92626025,2052.14359270,478.31903878,521.94400626,477.56224963,520.02253088,3372.55536237,1753804.77508236
2016-05-27,1793.68808702,1912.01877710,1793.68808702,1889.70579935,455.04000990,485.86538894,455.04000990,478.75620532,3165.34794478,1515429.97055115
2016-05-26,1779.75047601,1801.01471543,1779.75047601,1792.54394538,450.11962114,456.63341851,450.00017717,454.74975307,1164.68463581,529640.05053334
2016-05-25,1784.04221510,1794.30920424,1777.26727841,1778.60421221,449.70306565,452.89589987,448.34470728,449.82971768,1271.71293292,572054.26958169
2016-05-24,1768.32233048,1789.79071484,1766.97304705,1780.13897405,447.01620024,451.41721600,445.51043673,448.71917667,1312.92322609,589133.82904519
2016-05-23,1748.93838929,1774.68989798,1746.55523878,1770.30119859,444.11279422,449.18907786,442.94741744,447.27786732,1498.03028228,670035.78984521
2016-05-22,1763.06126585,1767.22200373,1747.23772765,1749.38176127,447.74032722,448.80232924,443.69350535,444.22538090,890.64015389,395644.96161027
2016-05-21,1750.73909075,1765.05270135,1748.59788998,1762.57195768,444.87291808,448.24151125,444.06275244,447.61606437,837.73486208,374983.58195388
2016-05-20,1738.00224594,1769.03863086,1735.87464497,1751.15726309,443.12725205,450.76736549,440.93174513,444.97917809,1587.03718216,706198.50091068
2016-05-19,1789.55800894,1789.55800894,1740.53412406,1740.53412406,457.61970515,457.61970515,443.77278872,443.77278872,1644.91003823,729966.31486230
2016-05-18,1771.66931251,1797.18452224,1770.66230906,1787.11761105,456.88439841,459.57495671,455.61752121,456.99565488,1253.42951436,572811.84175530
2016-05-17,1775.23029543,1784.89425062,1761.03523157,1770.73268143,457.91962642,460.67745324,455.18206571,456.64285665,1449.08902791,661716.15324016
2016-05-16,1792.83320296,1796.77651836,1772.27724199,1775.23058700,460.73345489,464.21591174,457.50237382,457.91970164,1601.15275003,733199.38956729
2016-05-15,1785.04234048,1798.26408420,1776.06872582,1791.52474373,458.24024529,461.83591887,455.63367593,460.39719888,971.58071340,447313.03893759
2016-05-14,1789.11548605,1794.58440663,1781.23304390,1787.09038576,459.54575615,460.94574751,457.25766112,458.76600132,872.02878878,400057.16046457
2016-05-13,1767.78550278,1801.87700711,1760.13881876,1789.08426748,455.60366506,462.48863774,453.63747811,459.53773746,1459.89811618,670878.27723765
2016-05-12,1761.61269812,1776.40469089,1748.28778317,1770.75432815,454.29154861,457.64577138,450.70734406,456.36880750,1569.57363833,716304.44961441
2016-05-11,1757.04358536,1785.16307755,1754.96047570,1762.10019154,452.29967839,460.57704525,451.72689082,454.41726531,901.66926629,409734.08220403
2016-05-10,1787.74451277,1797.79140518,1755.12535106,1756.66101908,459.20717718,462.82595112,451.91743285,452.20119785,1563.82278632,707162.53720220
2016-05-09,1776.25887457,1815.52104249,1768.10928992,1787.78906677,456.74052423,467.26855611,455.53851780,459.21862150,1157.02475764,531327.31424563
2016-05-08,1780.75760148,1783.35953178,1766.72119698,1776.24990829,458.43991856,458.72677968,454.44696420,456.73821867,766.40150905,350044.86002994
2016-05-07,1792.11379457,1797.56156131,1779.03479645,1779.03479645,461.89166508,462.77309405,457.99639800,457.99639800,1274.41929789,583679.44797675
2016-05-06,1726.21454763,1801.66370585,1720.47397846,1792.12315463,447.73186830,464.33985348,445.57158556,461.89407750,1880.54449949,868612.36678886
2016-05-05,1721.49004524,1739.87957516,1718.53934060,1725.45458193,450.05052026,452.62543972,445.26054616,447.53475442,1025.69794756,459035.47906612
2016-05-04,1737.61474643,1750.09161405,1718.14916297,1721.47307744,454.84070278,457.62475742,449.52496896,450.04608435,1130.95370418,508981.28615015
2016-05-03,1724.24819432,1744.98154905,1718.45937587,1739.48214798,453.22223653,458.37046932,452.00798170,455.32951667,828.15145343,377081.80102002
2016-05-02,1748.40575844,1756.49163503,1714.23961399,1724.24768728,457.97394566,460.60667992,449.93626286,453.22210325,1047.26342393,474642.93165411
2016-05-01,1749.15183671,1762.87784443,1742.01372758,1747.79461243,457.35593734,461.80344368,456.33788006,457.81386329,340.37778965,155829.67085699
2016-04-30,1770.99937435,1773.76312570,1746.22980327,1747.19605439,462.58248960,463.80567704,456.60623138,456.84455311,844.66050253,385878.54980842
2016-04-29,1759.64806986,1779.66893277,1748.05716539,1770.99892285,454.15476505,464.61666647,452.07108389,462.58237167,1388.07664489,642099.78645418
2016-04-28,1739.36772962,1775.77861668,1721.15063391,1756.83751708,448.71496516,458.20561668,443.80015268,453.42937799,2194.33156215,994974.39533880
2016-04-27,1823.11571246,1831.17293608,1734.92622810,1737.02543502,470.11339056,472.27909654,447.56916478,448.11070959,2319.22901317,1039271.35879805
2016-04-26,1809.70295856,1831.50973599,1804.93510455,1821.50154590,463.02306427,472.58620711,462.08239681,469.69715735,1915.37345024,899645.46484026
2016-04-25,1759.10441408,1827.13681281,1759.10441408,1815.77536342,452.38334888,467.41545078,452.38334888,464.57672449,2642.57661138,1227679.58633831
2016-04-24,1719.04927383,1769.68314390,1712.37323029,1759.10317502,442.66398153,454.85937032,440.03407216,452.38303023,1759.49100388,795963.87200276
2016-04-23,1714.41623372,1725.38132733,1701.76143473,1719.33361023,442.64897853,444.28307718,438.19873392,442.73719961,763.44598887,338005.93916517
2016-04-22,1705.23190387,1729.83379052,1685.55032072,1713.87777387,446.38889186,450.51708718,441.12656008,442.50995237,1016.23379158,449693.56671265
2016-04-21,1671.84746748,1719.10939179,1668.19481968,1704.71333005,441.76260003,450.13598578,439.21720511,446.25314165,1787.80486152,797813.53611386
2016-04-20,1631.24346755,1682.73485355,1628.95842149,1671.29415518,430.55584026,444.49732416,429.96747090,441.61639490,1328.65863568,586757.43674139
2016-04-19,1623.11070372,1635.55562976,1616.01561042,1634.45988547,426.32303566,431.69400673,425.56386833,431.40479233,1047.58144917,451931.65753035
2016-04-18,1616.89445142,1636.49434035,1614.46696050,1623.11116829,425.20581921,430.13209697,424.40324509,426.32315769,602.94948183,257051.32701998
2016-04-17,1632.46075140,1634.62973637,1608.62509059,1618.85011704,428.77687344,429.53430467,422.70102176,425.72011400,423.34671546,180227.21196911
2016-04-16,1633.73719213,1646.20230062,1625.79794366,1631.79803976,429.08835892,432.42707318,427.06722381,428.60280774,639.80629126,274222.77284193
2016-04-15,1599.10642493,1637.70335231,1597.24776953,1633.73724079,419.66792146,430.14924583,419.17238532,429.08837170,1108.06221612,475456.61205275
2016-04-14,1590.69173343,1611.39478333,1588.38598841,1597.86708548,419.46464605,422.83849121,417.15069619,419.34267043,1047.32387164,439187.58913704
2016-04-13,1589.23517219,1599.67162264,1585.53498144,1593.58778180,422.07017284,423.36926311,419.27491573,420.22833262,722.25749972,303513.06482603
2016-04-12,1585.61017802,1599.84055963,1576.89156647,1589.79772010,422.44388668,425.26389168,420.58135607,422.21957471,976.90970850,412470.40164864
2016-04-11,1581.81134240,1587.78275925,1576.45840231,1585.06710752,419.76209823,423.51706809,418.64377674,422.29919991,837.27296027,353579.70122717
2016-04-10,1581.28915540,1590.61285821,1578.84853257,1583.50413793,419.37957902,422.06637799,418.81582129,420.21131198,580.09879178,243764.07437354
2016-04-09,1593.51473072,1593.56497701,1576.71942488,1581.29070318,422.98925501,423.00259260,418.16762379,419.37998951,430.06638176,180361.23467212
2016-04-08,1587.70299256,1606.81877914,1583.83971642,1591.87852461,420.83975691,427.32269005,419.80749225,422.55493357,1003.34346183,423967.72986620
2016-04-07,1579.26026851,1596.72372606,1575.30376088,1586.32330274,421.71500196,425.07342133,420.20454788,420.47405354,1154.60454606,485481.25371743
2016-04-06,1576.72110538,1594.68476846,1574.12193202,1578.67335802,421.27544943,425.53841075,419.25915987,421.55827734,678.86024651,286179.15607505
2016-04-05,1557.51393808,1597.92838410,1557.46594992,1576.15829694,418.03555326,426.82310357,418.00627310,421.12507573,847.00590267,356695.42490681
2016-04-04,1565.39467245,1578.79054970,1557.51648578,1557.51648578,419.53963381,423.75292827,418.03623706,418.03623706,689.56998968,288265.24367514
2016-04-03,1576.45851114,1576.70884049,1561.60277993,1564.55192983,422.51503195,422.78155305,418.67148715,419.31377132,507.12700686,212645.33778530
2016-04-02,1573.81435121,1586.17985067,1570.14636155,1576.03904129,421.21683161,425.22889814,421.02187810,422.40260760,794.92100930,335776.70716338
2016-04-01,1576.79864044,1583.54438455,1563.39016070,1576.16021500,422.24348925,424.92755760,418.11020718,421.84468032,1109.83900755,468179.68134551
2016-03-31,1577.22376470,1589.96479530,1570.39167510,1577.28743793,417.99840422,425.75740776,417.12491853,422.37438203,1212.94499741,512316.89372016
2016-03-30,1587.79397953,1612.93342637,1569.83085001,1577.22530826,421.15545770,429.42655115,416.17368190,417.99881330,1264.05015663,528371.46542616
2016-03-29,1607.68155919,1610.77947980,1564.99607699,1589.17031786,422.94854559,423.68864217,411.97659151,421.52052547,1593.57347900,671723.93024061
2016-03-28,1625.48091946,1629.66275562,1600.74081023,1605.36325836,425.85289327,428.45438353,421.33304375,422.33864746,1077.23069511,454956.15478032
2016-03-27,1591.70761785,1636.49696169,1587.42693280,1624.60449766,416.99974296,428.82544628,415.91532512,425.62328322,1423.41975431,605840.58922605
2016-03-26,1607.94836981,1609.86107480,1563.87507731,1591.83519938,421.25762796,421.81398148,409.70810087,417.03316710,1785.61393997,744660.23660491
2016-03-25,1601.97100898,1613.93516795,1593.12022307,1607.12233571,419.76269326,422.90363252,417.36741544,421.04121979,1002.04963446,421904.20038138
2016-03-24,1608.57333752,1616.65540778,1594.67152265,1604.97308714,422.42168749,423.66932843,417.85001693,420.54932449,969.15698699,407578.31619940
2016-03-23,1592.91375951,1620.47611372,1589.75320946,1616.38456779,420.07219396,425.36926521,418.68223918,424.47296672,687.47429506,291814.25356482
2016-03-22,1569.80144595,1617.85506088,1566.59499421,1594.76167668,414.48216074,427.19551962,413.43468952,420.55951389,844.83818449,355304.73618768
2016-03-21,1568.39684393,1579.36457714,1554.86636425,1570.70488781,414.68152266,416.96312276,410.55850090,414.72070080,828.62555532,343648.17100556
2016-03-20,1555.47666347,1577.36549295,1552.44334167,1577.36549295,411.23554764,417.05281858,410.40973182,417.05281858,682.97601046,284837.07018351
2016-03-19,1563.45428464,1578.45894273,1530.59214208,1553.33374338,412.84084385,417.31158235,404.65659984,410.66900432,921.45804389,378414.25740728
2016-03-18,1615.73474709,1618.30632678,1549.90425076,1564.45808276,425.61830077,426.80143721,409.44558192,413.10590364,1154.61646271,476978.87718720
2016-03-17,1625.30474349,1646.35418078,1616.70810487,1619.53439870,424.24801287,432.56968911,423.74348845,426.61920841,816.79418339,348460.08795564
2016-03-16,1629.92256272,1640.01584186,1622.42499614,1624.98318355,422.23522851,426.65427784,419.48147752,424.16407712,754.39753924,319988.33601455
2016-03-15,1622.28055726,1635.19900259,1617.95133975,1628.26792144,420.99562969,424.07533153,418.44388948,421.80658984,1311.61508209,553247.88495385
2016-03-14,1615.69886848,1630.94917938,1612.59753539,1620.20825080,419.78034550,423.78519251,418.48280299,420.45784850,739.11948761,310768.58954388
2016-03-13,1621.97608463,1634.77225359,1613.69070436,1615.32774903,420.73875360,424.49212986,418.71900473,419.68392366,622.09503207,261083.28394810
2016-03-12,1638.89092233,1649.43438382,1616.80887806,1624.32254100,424.11672198,427.02122345,419.39838609,421.34742172,791.79637993,333621.36320869
2016-03-11,1623.25555523,1654.76205059,1618.69418936,1640.62284506,417.34502758,428.20363381,416.36370469,424.56491373,956.20152339,405969.61728779
2016-03-10,1620.65395689,1637.14921344,1615.25122458,1620.65911572,412.57960767,420.40825316,410.75758736,416.67747335,849.17728674,353833.04626455
2016-03-09,1614.45336073,1638.72161736,1605.19443676,1619.98956511,410.80332264,418.25996181,407.87767611,412.41046947,891.91075797,367833.33441654
2016-03-08,1621.74256131,1627.55029584,1605.99770312,1619.03050707,412.51543651,413.47306280,408.66006968,411.96799358,778.51997695,320725.31286837
2016-03-07,1582.78170609,1629.45541034,1576.85084586,1624.12181617,402.73534097,413.98729181,400.89599547,413.12063697,1048.02129262,432959.22396951
2016-03-06,1552.94079249,1608.25371042,1534.70853077,1582.78162970,395.12549529,409.71182554,390.97577063,402.73532153,1130.11921462,455138.92526589
2016-03-05,1623.36998943,1631.00576264,1525.79331882,1553.36809399,412.55140836,414.98810702,388.21817530,395.23421657,2324.35200348,918663.44313856
2016-03-04,1669.33062975,1682.04680369,1614.27607464,1624.20436969,420.84439348,425.00592609,410.24034719,412.76345167,1254.78892167,517931.00642936
2016-03-03,1688.62309999,1703.29326151,1670.43178313,1673.99445381,424.34816982,427.80686307,420.99807858,422.02016068,1488.72539556,628272.13064850
2016-03-02,1710.56615305,1726.82831315,1686.58027692,1686.58027692,429.03009416,432.98611928,423.83481179,423.83481179,878.26452934,372239.08149121
2016-03-01,1717.84983329,1728.69949043,1695.25225914,1709.97884372,429.64892596,433.00147242,424.44718888,428.88279008,846.80282364,363179.15765118
2016-02-29,1697.71950497,1737.42173079,1693.84740562,1717.37587624,424.29219343,434.53141792,423.32765654,429.53038525,1137.91194296,488767.75523637
2016-02-28,1688.45222036,1709.04905467,1669.20996284,1700.69702410,422.80550481,427.13860704,417.18171660,425.03633174,642.62116575,273137.34298655
2016-02-27,1700.25433944,1709.76199932,1685.45226026,1685.56583056,425.78848976,428.13086084,422.05428447,422.08272362,625.52534315,264023.44053052
2016-02-26,1674.75387984,1698.88692383,1662.23743240,1698.88692383,423.35500636,425.83320753,419.99706048,425.44605286,1063.43722065,452435.16799368
